timestamp,cell_id,rrc_attempts,rrc_success,e_rab_attempts,e_rab_success,dl_prb_utilization,dl_throughput_mbps
2025-01-13 20:00:00,CELL_006,102,101,90,89,59.15,25.99
2025-01-13 21:00:00,CELL_006,83,82,74,73,54.18,20.99
2025-01-13 22:00:00,CELL_006,98,97,91,89,50.93,24.27
2025-01-13 23:00:00,CELL_006,115,113,100,98,68.58,32.85
2025-01-14 00:00:00,CELL_006,97,96,83,81,66.76,29.63
2025-01-14 01:00:00,CELL_006,126,124,112,110,64.56,32.69
2025-01-14 02:00:00,CELL_006,130,128,116,114,76.56,39.6
2025-01-14 03:00:00,CELL_006,149,147,134,132,79.86,44.31
2025-01-14 04:00:00,CELL_006,150,149,130,127,79.76,38.99
2025-01-14 05:00:00,CELL_006,160,158,144,141,87.29,39.76
2025-01-14 06:00:00,CELL_006,160,158,142,139,89.6,41.93
2025-01-14 07:00:00,CELL_006,152,150,134,131,84.1,40.47
2025-01-14 08:00:00,CELL_006,173,170,153,149,78.09,42.07
2025-01-14 09:00:00,CELL_006,157,155,135,132,84.72,43.03
2025-01-14 10:00:00,CELL_006,135,133,117,115,73.84,39.9
2025-01-14 11:00:00,CELL_006,119,111,103,101,59.26,34.51
2025-01-14 12:00:00,CELL_006,104,103,98,96,74.3,26.97
2025-01-14 13:00:00,CELL_006,76,75,68,66,53.39,25.46
2025-01-14 14:00:00,CELL_006,121,119,111,108,54.14,24.22
2025-01-14 15:00:00,CELL_006,77,75,68,66,46.4,28.14
2025-01-14 16:00:00,CELL_006,90,89,80,78,38.67,29.27
2025-01-14 17:00:00,CELL_006,80,79,71,69,45.83,23.82
2025-01-14 18:00:00,CELL_006,71,70,64,63,45.65,22.45
2025-01-14 19:00:00,CELL_006,122,121,103,100,48.45,25.96
2025-01-14 20:00:00,CELL_006,78,77,73,71,53.09,18.75
2025-01-14 21:00:00,CELL_006,82,81,69,67,58.83,25.15
2025-01-14 22:00:00,CELL_006,115,114,103,101,50.89,26.91
2025-01-14 23:00:00,CELL_006,142,140,133,130,57.47,28.83
2025-01-15 00:00:00,CELL_006,99,97,86,84,56.4,28.19
2025-01-15 01:00:00,CELL_006,116,115,103,101,69.19,37.34
2025-01-15 02:00:00,CELL_006,135,134,121,118,74.35,35.29
2025-01-15 03:00:00,CELL_006,156,154,142,138,78.63,38.32
2025-01-15 04:00:00,CELL_006,130,128,114,112,82.95,46.06
2025-01-15 05:00:00,CELL_006,146,144,130,128,79.78,38.47
2025-01-15 06:00:00,CELL_006,155,153,132,128,89.27,47.45
2025-01-15 07:00:00,CELL_006,152,150,132,130,77.75,41.46
2025-01-15 08:00:00,CELL_006,163,161,146,144,83.06,41.0
2025-01-15 09:00:00,CELL_006,132,131,121,119,81.17,42.16
2025-01-15 10:00:00,CELL_006,123,122,107,105,75.98,37.27
2025-01-15 11:00:00,CELL_006,134,132,117,115,71.03,35.45
2025-01-15 12:00:00,CELL_006,134,132,117,115,70.41,32.71
2025-01-15 13:00:00,CELL_006,98,97,90,88,61.45,31.56
2025-01-15 14:00:00,CELL_006,113,112,105,102,45.75,25.97
2025-01-15 15:00:00,CELL_006,99,97,90,88,52.79,22.7
2025-01-15 16:00:00,CELL_006,98,97,88,86,52.78,21.95
2025-01-15 17:00:00,CELL_006,82,81,71,69,49.74,23.2
2025-01-15 18:00:00,CELL_006,74,72,66,64,38.26,19.3
2025-01-15 19:00:00,CELL_006,85,84,75,73,47.45,23.39
2025-01-15 20:00:00,CELL_006,89,88,76,74,46.56,22.08
2025-01-15 21:00:00,CELL_006,101,100,93,91,44.99,22.79
2025-01-15 22:00:00,CELL_006,123,121,108,107,56.59,31.71
2025-01-15 23:00:00,CELL_006,85,84,74,71,63.66,24.21
2025-01-16 00:00:00,CELL_006,129,128,112,111,63.57,31.69
2025-01-16 01:00:00,CELL_006,118,117,103,102,73.17,35.26
2025-01-16 02:00:00,CELL_006,107,106,100,98,77.11,37.75
2025-01-16 03:00:00,CELL_006,123,121,110,108,81.5,42.06
2025-01-16 04:00:00,CELL_006,159,158,149,147,82.99,40.8
2025-01-16 05:00:00,CELL_006,152,151,144,142,85.18,42.83
2025-01-16 06:00:00,CELL_006,131,130,121,119,81.63,40.32
2025-01-16 07:00:00,CELL_006,137,136,129,127,86.79,35.88
2025-01-16 08:00:00,CELL_006,144,142,127,124,74.75,37.78
2025-01-16 09:00:00,CELL_006,123,121,109,106,86.19,40.09
2025-01-16 10:00:00,CELL_006,146,144,135,133,72.8,37.6
2025-01-16 11:00:00,CELL_006,119,117,111,109,73.44,39.66
2025-01-16 12:00:00,CELL_006,108,107,101,99,72.23,32.69
2025-01-16 13:00:00,CELL_006,127,126,117,114,58.5,28.83
2025-01-16 14:00:00,CELL_006,80,79,72,71,60.04,24.53
2025-01-16 15:00:00,CELL_006,108,107,101,99,47.9,24.06
2025-01-16 16:00:00,CELL_006,99,97,87,85,52.26,22.79
2025-01-16 17:00:00,CELL_006,47,46,43,42,40.65,27.89
2025-01-16 18:00:00,CELL_006,82,80,77,75,45.57,22.36
2025-01-16 19:00:00,CELL_006,83,82,74,72,46.19,17.95
2025-01-16 20:00:00,CELL_006,92,91,83,81,41.65,24.5
2025-01-16 21:00:00,CELL_006,94,93,86,85,53.81,24.68
2025-01-16 22:00:00,CELL_006,100,99,91,89,62.02,28.78
2025-01-16 23:00:00,CELL_006,130,129,113,111,57.84,30.39
2025-01-17 00:00:00,CELL_006,92,91,78,76,65.21,33.46
2025-01-17 01:00:00,CELL_006,94,93,83,81,62.4,35.94
2025-01-17 02:00:00,CELL_006,144,143,127,124,72.82,36.96
2025-01-17 03:00:00,CELL_006,122,121,104,102,72.3,36.37
2025-01-17 04:00:00,CELL_006,162,160,140,138,76.99,44.09
2025-01-17 05:00:00,CELL_006,138,137,128,125,77.86,47.56
2025-01-17 06:00:00,CELL_006,163,162,154,152,91.25,41.16
2025-01-17 07:00:00,CELL_006,129,128,115,112,87.22,38.21
2025-01-17 08:00:00,CELL_006,140,139,123,120,80.05,37.36
2025-01-17 09:00:00,CELL_006,135,134,121,119,82.22,37.57
2025-01-17 10:00:00,CELL_006,153,151,134,131,78.87,43.46
2025-01-17 11:00:00,CELL_006,115,114,105,103,66.52,38.0
2025-01-17 12:00:00,CELL_006,81,80,73,72,65.51,34.72
2025-01-17 13:00:00,CELL_006,115,114,97,95,62.89,31.16
2025-01-17 14:00:00,CELL_006,84,79,74,73,56.98,31.51
2025-01-17 15:00:00,CELL_006,112,110,99,97,46.11,31.44
2025-01-17 16:00:00,CELL_006,98,97,85,83,48.22,27.81
2025-01-17 17:00:00,CELL_006,73,72,66,65,41.1,20.77
2025-01-17 18:00:00,CELL_006,115,113,101,99,48.11,27.12
2025-01-17 19:00:00,CELL_006,90,89,79,77,47.53,21.77
2025-01-17 20:00:00,CELL_006,95,94,87,85,54.44,25.07
2025-01-17 21:00:00,CELL_006,103,102,87,85,46.37,27.85
2025-01-17 22:00:00,CELL_006,100,99,85,83,61.4,25.88
2025-01-17 23:00:00,CELL_006,94,93,87,85,60.8,33.87
2025-01-18 00:00:00,CELL_006,132,131,117,115,57.15,34.8
2025-01-18 01:00:00,CELL_006,131,129,122,120,86.68,36.27
2025-01-18 02:00:00,CELL_006,121,120,110,108,76.72,41.84
2025-01-18 03:00:00,CELL_006,171,169,151,148,77.76,44.05
2025-01-18 04:00:00,CELL_006,153,152,143,141,83.62,40.94
2025-01-18 05:00:00,CELL_006,166,164,148,146,79.49,40.31
2025-01-18 06:00:00,CELL_006,150,149,131,129,83.41,41.45
2025-01-18 07:00:00,CELL_006,127,126,115,113,76.88,44.38
2025-01-18 08:00:00,CELL_006,154,152,144,142,80.72,40.33
2025-01-18 09:00:00,CELL_006,123,121,109,107,78.27,44.28
2025-01-18 10:00:00,CELL_006,139,137,128,126,66.39,37.16
2025-01-18 11:00:00,CELL_006,132,131,119,118,68.27,32.39
2025-01-18 12:00:00,CELL_006,112,110,100,98,55.48,32.7
2025-01-18 13:00:00,CELL_006,128,126,116,114,64.42,26.36
2025-01-18 14:00:00,CELL_006,92,91,84,82,53.04,29.93
2025-01-18 15:00:00,CELL_006,109,107,101,99,48.16,32.02
2025-01-18 16:00:00,CELL_006,102,101,96,94,42.07,24.31
2025-01-18 17:00:00,CELL_006,85,84,76,74,43.79,17.83
2025-01-18 18:00:00,CELL_006,75,74,65,63,37.65,25.0
2025-01-18 19:00:00,CELL_006,86,85,74,72,47.35,24.0
2025-01-18 20:00:00,CELL_006,94,93,88,86,50.27,22.96
2025-01-18 21:00:00,CELL_006,79,78,71,69,46.73,22.57
2025-01-18 22:00:00,CELL_006,96,95,89,87,55.52,29.67
2025-01-18 23:00:00,CELL_006,141,140,127,124,56.81,32.92
2025-01-19 00:00:00,CELL_006,123,122,105,103,63.38,32.59
2025-01-19 01:00:00,CELL_006,133,131,113,111,69.22,41.57
2025-01-19 02:00:00,CELL_006,134,132,122,120,75.77,36.97
2025-01-19 03:00:00,CELL_006,146,145,133,130,79.64,36.49
2025-01-19 04:00:00,CELL_006,136,135,124,121,76.72,42.07
2025-01-19 05:00:00,CELL_006,170,168,151,148,87.4,46.75
2025-01-19 06:00:00,CELL_006,146,144,131,129,85.92,42.72
2025-01-19 07:00:00,CELL_006,180,178,168,164,75.65,46.9
2025-01-19 08:00:00,CELL_006,130,128,113,110,86.77,40.82
2025-01-19 09:00:00,CELL_006,160,159,150,148,83.11,32.34
2025-01-19 10:00:00,CELL_006,134,132,118,116,71.53,41.34
2025-01-19 11:00:00,CELL_006,156,154,139,137,74.89,41.87
2025-01-19 12:00:00,CELL_006,122,120,106,105,67.66,34.09
2025-01-19 13:00:00,CELL_006,100,98,94,92,59.38,31.78
2025-01-19 14:00:00,CELL_006,84,83,79,77,67.4,26.95
2025-01-19 15:00:00,CELL_006,80,79,68,67,45.91,26.14
2025-01-19 16:00:00,CELL_006,120,119,109,107,38.72,23.32
2025-01-19 17:00:00,CELL_006,79,78,68,67,52.13,27.69
2025-01-19 18:00:00,CELL_006,56,53,49,48,44.28,25.59
2025-01-19 19:00:00,CELL_006,88,87,80,78,52.39,11.79
2025-01-19 20:00:00,CELL_006,88,87,79,72,49.84,21.86
2025-01-19 21:00:00,CELL_006,142,140,132,130,52.69,25.01
2025-01-19 22:00:00,CELL_006,121,120,109,108,53.01,23.94
2025-01-19 23:00:00,CELL_006,120,118,109,106,59.28,24.38
2025-01-20 00:00:00,CELL_006,113,111,105,103,63.75,34.27
2025-01-20 01:00:00,CELL_006,127,125,115,113,74.68,32.84
2025-01-20 02:00:00,CELL_006,136,134,119,116,75.12,39.07
2025-01-20 03:00:00,CELL_006,118,118,107,105,86.24,38.56
2025-01-20 04:00:00,CELL_006,160,159,150,147,78.37,40.53
2025-01-20 05:00:00,CELL_006,157,156,134,132,84.63,25.67
2025-01-20 06:00:00,CELL_006,128,127,117,116,85.29,39.89
2025-01-20 07:00:00,CELL_006,155,153,136,134,86.64,41.43
2025-01-20 08:00:00,CELL_006,156,155,143,140,78.23,37.09
2025-01-20 09:00:00,CELL_006,151,150,131,128,76.85,32.65
2025-01-20 10:00:00,CELL_006,133,131,118,115,77.38,35.22
2025-01-20 11:00:00,CELL_006,147,145,135,132,66.97,36.64
2025-01-20 12:00:00,CELL_006,114,113,106,103,72.41,37.26
2025-01-20 13:00:00,CELL_006,128,127,115,113,63.61,27.98
2025-01-20 14:00:00,CELL_006,113,112,105,103,50.69,27.0
2025-01-20 15:00:00,CELL_006,123,122,109,107,50.87,19.94
2025-01-20 16:00:00,CELL_006,83,82,72,70,48.4,27.14
2025-01-20 17:00:00,CELL_006,93,92,81,79,41.35,20.1
2025-01-20 18:00:00,CELL_006,92,91,84,82,45.37,24.02
2025-01-20 19:00:00,CELL_006,76,75,65,63,47.68,19.45
2025-01-20 20:00:00,CELL_006,77,76,69,67,45.9,20.57
2025-01-20 21:00:00,CELL_006,75,74,67,66,53.74,27.73
2025-01-20 22:00:00,CELL_006,131,130,121,119,61.2,23.96
2025-01-20 23:00:00,CELL_006,102,101,95,93,51.49,29.34
2025-01-21 00:00:00,CELL_006,126,125,116,114,67.76,32.08
2025-01-21 01:00:00,CELL_006,158,156,142,140,70.91,29.65
2025-01-21 02:00:00,CELL_006,141,140,121,118,82.31,38.38
2025-01-21 03:00:00,CELL_006,162,161,139,136,83.44,46.3
2025-01-21 04:00:00,CELL_006,157,155,139,136,85.28,40.17
2025-01-21 05:00:00,CELL_006,174,171,160,156,78.0,46.8
2025-01-21 06:00:00,CELL_006,159,157,146,143,80.75,43.13
2025-01-21 07:00:00,CELL_006,154,154,139,136,85.26,43.73
2025-01-21 08:00:00,CELL_006,162,161,150,147,81.17,40.72
2025-01-21 09:00:00,CELL_006,146,144,129,127,76.1,44.7
2025-01-21 10:00:00,CELL_006,133,132,123,121,69.41,38.27
2025-01-21 11:00:00,CELL_006,112,111,103,101,78.62,35.75
2025-01-21 12:00:00,CELL_006,122,121,112,109,61.37,30.76
2025-01-21 13:00:00,CELL_006,104,103,96,94,59.69,32.84
2025-01-21 14:00:00,CELL_006,94,93,80,79,53.65,28.57
2025-01-21 15:00:00,CELL_006,102,100,91,89,43.97,26.79
2025-01-21 16:00:00,CELL_006,101,100,90,88,55.11,24.54
2025-01-21 17:00:00,CELL_006,83,82,72,70,48.35,17.66
2025-01-21 18:00:00,CELL_006,82,81,73,71,38.16,19.78
2025-01-21 19:00:00,CELL_006,99,98,89,87,44.45,21.51
2025-01-21 20:00:00,CELL_006,99,98,87,85,53.76,22.94
2025-01-21 21:00:00,CELL_006,98,96,89,87,53.9,23.08
2025-01-21 22:00:00,CELL_006,91,89,84,82,51.77,29.17
2025-01-21 23:00:00,CELL_006,119,118,101,99,61.31,25.79
2025-01-22 00:00:00,CELL_006,107,106,97,95,66.49,36.53
2025-01-22 01:00:00,CELL_006,110,109,95,93,75.53,35.82
2025-01-22 02:00:00,CELL_006,110,108,102,100,69.44,33.91
2025-01-22 03:00:00,CELL_006,175,173,155,152,90.43,34.24
2025-01-22 04:00:00,CELL_006,141,140,126,123,74.24,41.83
2025-01-22 05:00:00,CELL_006,148,147,135,133,86.68,42.99
2025-01-22 06:00:00,CELL_006,140,138,131,128,81.08,41.22
2025-01-22 07:00:00,CELL_006,128,127,110,108,91.54,39.66
2025-01-22 08:00:00,CELL_006,151,150,134,131,80.05,44.59
2025-01-22 09:00:00,CELL_006,140,139,123,120,75.26,39.78
2025-01-22 10:00:00,CELL_006,127,125,116,114,75.56,35.64
2025-01-22 11:00:00,CELL_006,137,136,130,127,65.5,34.67
2025-01-22 12:00:00,CELL_006,126,124,118,115,59.45,31.46
2025-01-22 13:00:00,CELL_006,134,132,120,118,65.18,32.31
2025-01-22 14:00:00,CELL_006,92,90,78,77,56.82,27.8
2025-01-22 15:00:00,CELL_006,111,110,102,100,60.44,21.82
2025-01-22 16:00:00,CELL_006,113,111,101,99,43.7,25.58
2025-01-22 17:00:00,CELL_006,94,92,87,85,48.69,28.82
2025-01-22 18:00:00,CELL_006,77,76,66,65,44.44,17.63
2025-01-22 19:00:00,CELL_006,34,33,28,27,44.98,27.28
2025-01-22 20:00:00,CELL_006,83,82,78,76,42.23,22.88
2025-01-22 21:00:00,CELL_006,92,91,84,82,58.51,23.07
2025-01-22 22:00:00,CELL_006,116,115,99,97,47.84,22.3
2025-01-22 23:00:00,CELL_006,107,106,99,97,61.15,36.38
2025-01-23 00:00:00,CELL_006,111,110,100,98,60.37,31.88
2025-01-23 01:00:00,CELL_006,129,127,120,116,74.03,32.92
2025-01-23 02:00:00,CELL_006,140,138,120,118,83.57,38.78
2025-01-23 03:00:00,CELL_006,143,141,131,129,73.49,40.71
2025-01-23 04:00:00,CELL_006,127,125,109,107,78.55,44.72
2025-01-23 05:00:00,CELL_006,145,144,124,122,85.95,44.02
2025-01-23 06:00:00,CELL_006,169,167,159,155,89.09,40.75
2025-01-23 07:00:00,CELL_006,160,158,137,135,88.74,41.11
2025-01-23 08:00:00,CELL_006,152,150,136,133,74.25,44.24
2025-01-23 09:00:00,CELL_006,150,148,131,127,79.81,43.6
2025-01-23 10:00:00,CELL_006,129,128,112,110,88.36,41.22
2025-01-23 11:00:00,CELL_006,127,125,119,117,71.97,38.62
2025-01-23 12:00:00,CELL_006,116,115,109,107,63.7,29.39
2025-01-23 13:00:00,CELL_006,119,118,110,107,66.43,32.76
2025-01-23 14:00:00,CELL_006,109,107,96,95,52.02,25.41
2025-01-23 15:00:00,CELL_006,98,97,89,87,58.63,21.86
2025-01-23 16:00:00,CELL_006,82,81,72,70,49.54,26.32
2025-01-23 17:00:00,CELL_006,87,86,81,79,43.91,20.85
2025-01-23 18:00:00,CELL_006,98,97,93,91,41.49,27.61
2025-01-23 19:00:00,CELL_006,108,107,93,91,47.27,25.17
2025-01-23 20:00:00,CELL_006,93,92,80,78,51.71,23.7
2025-01-23 21:00:00,CELL_006,95,94,81,80,50.45,19.83
2025-01-23 22:00:00,CELL_006,111,110,95,93,53.0,30.39
2025-01-23 23:00:00,CELL_006,132,129,118,116,63.43,29.79
2025-01-24 00:00:00,CELL_006,120,115,108,98,61.75,30.25
2025-01-24 01:00:00,CELL_006,97,95,91,89,72.71,31.02
2025-01-24 02:00:00,CELL_006,136,134,123,121,72.68,37.79
2025-01-24 03:00:00,CELL_006,152,150,138,135,89.25,38.22
2025-01-24 04:00:00,CELL_006,142,140,134,132,77.61,42.41
2025-01-24 05:00:00,CELL_006,145,144,131,129,78.67,43.18
2025-01-24 06:00:00,CELL_006,136,135,119,117,81.08,44.24
2025-01-24 07:00:00,CELL_006,156,154,148,145,90.9,43.84
2025-01-24 08:00:00,CELL_006,173,171,160,157,85.37,34.14
2025-01-24 09:00:00,CELL_006,140,138,120,117,72.78,42.29
2025-01-24 10:00:00,CELL_006,160,158,138,136,77.47,37.28
2025-01-24 11:00:00,CELL_006,108,107,95,93,68.96,34.24
2025-01-24 12:00:00,CELL_006,111,109,96,94,58.51,31.5
2025-01-24 13:00:00,CELL_006,130,128,117,114,69.22,25.72
2025-01-24 14:00:00,CELL_006,98,96,85,83,55.63,27.9
2025-01-24 15:00:00,CELL_006,117,116,104,102,54.81,26.81
2025-01-24 16:00:00,CELL_006,85,84,77,75,48.88,22.89
2025-01-24 17:00:00,CELL_006,84,83,78,76,54.68,20.29
2025-01-24 18:00:00,CELL_006,105,104,98,96,45.01,21.98
2025-01-24 19:00:00,CELL_006,69,68,61,59,52.76,22.95
2025-01-24 20:00:00,CELL_006,63,62,58,57,51.89,20.6
2025-01-24 21:00:00,CELL_006,99,98,90,88,46.57,24.49
2025-01-24 22:00:00,CELL_006,73,72,66,65,51.33,25.02
2025-01-24 23:00:00,CELL_006,108,107,99,96,63.88,29.65
2025-01-25 00:00:00,CELL_006,118,116,102,100,63.63,21.95
2025-01-25 01:00:00,CELL_006,143,142,121,118,69.12,35.89
2025-01-25 02:00:00,CELL_006,133,131,124,121,77.43,37.23
2025-01-25 03:00:00,CELL_006,160,158,136,133,77.65,43.25
2025-01-25 04:00:00,CELL_006,151,149,137,135,87.88,39.55
2025-01-25 05:00:00,CELL_006,191,189,177,175,81.1,42.18
2025-01-25 06:00:00,CELL_006,144,142,129,127,87.72,44.48
2025-01-25 07:00:00,CELL_006,155,154,134,132,88.73,43.19
2025-01-25 08:00:00,CELL_006,163,161,148,144,94.36,40.89
2025-01-25 09:00:00,CELL_006,139,138,127,124,74.68,39.0
2025-01-25 10:00:00,CELL_006,130,129,123,120,74.18,37.47
2025-01-25 11:00:00,CELL_006,113,112,105,103,70.5,34.09
2025-01-25 12:00:00,CELL_006,109,107,100,98,67.6,36.57
2025-01-25 13:00:00,CELL_006,103,102,89,87,48.63,34.64
2025-01-25 14:00:00,CELL_006,96,95,90,88,56.92,23.7
2025-01-25 15:00:00,CELL_006,78,77,72,70,44.14,28.02
2025-01-25 16:00:00,CELL_006,80,79,70,68,48.76,23.55
2025-01-25 17:00:00,CELL_006,76,75,67,65,52.28,26.06
2025-01-25 18:00:00,CELL_006,82,75,76,74,40.52,25.54
2025-01-25 19:00:00,CELL_006,75,74,64,62,45.47,23.07
2025-01-25 20:00:00,CELL_006,62,61,57,56,48.4,16.91
2025-01-25 21:00:00,CELL_006,101,99,93,92,56.24,25.95
2025-01-25 22:00:00,CELL_006,82,81,70,68,54.04,27.75
2025-01-25 23:00:00,CELL_006,91,90,79,77,59.93,35.64
2025-01-26 00:00:00,CELL_006,130,129,115,112,66.59,33.14
2025-01-26 01:00:00,CELL_006,135,134,119,117,74.89,32.23
2025-01-26 02:00:00,CELL_006,154,152,133,130,76.71,39.84
2025-01-26 03:00:00,CELL_006,158,157,135,132,81.89,41.72
2025-01-26 04:00:00,CELL_006,163,161,141,138,84.15,39.38
2025-01-26 05:00:00,CELL_006,189,187,166,163,88.47,41.04
2025-01-26 06:00:00,CELL_006,123,122,112,110,85.71,43.79
2025-01-26 07:00:00,CELL_006,113,113,96,93,88.54,47.26
2025-01-26 08:00:00,CELL_006,120,119,104,102,82.08,45.25
2025-01-26 09:00:00,CELL_006,134,134,114,111,81.27,37.09
2025-01-26 10:00:00,CELL_006,132,130,113,111,69.91,37.68
2025-01-26 11:00:00,CELL_006,104,103,97,95,63.06,35.22
2025-01-26 12:00:00,CELL_006,122,120,108,106,60.4,30.06
2025-01-26 13:00:00,CELL_006,103,102,90,89,48.74,35.71
2025-01-26 14:00:00,CELL_006,106,105,97,95,53.14,26.68
2025-01-26 15:00:00,CELL_006,95,94,88,86,47.97,30.14
2025-01-26 16:00:00,CELL_006,112,111,100,98,47.03,32.03
2025-01-26 17:00:00,CELL_006,74,73,64,63,47.22,23.49
2025-01-26 18:00:00,CELL_006,56,55,49,47,44.38,23.93
2025-01-26 19:00:00,CELL_006,79,78,67,62,52.26,22.96
2025-01-26 20:00:00,CELL_006,74,73,69,67,49.75,25.93
2025-01-26 21:00:00,CELL_006,92,91,82,81,60.35,28.84
2025-01-26 22:00:00,CELL_006,125,124,107,104,57.62,21.68
2025-01-26 23:00:00,CELL_006,116,115,109,107,58.14,32.57
2025-01-27 00:00:00,CELL_006,102,101,91,89,65.36,31.63
2025-01-27 01:00:00,CELL_006,121,120,109,108,65.21,29.25
2025-01-27 02:00:00,CELL_006,129,127,120,118,80.92,41.65
2025-01-27 03:00:00,CELL_006,158,156,137,135,83.06,37.2
2025-01-27 04:00:00,CELL_006,167,165,151,147,85.15,42.01
2025-01-27 05:00:00,CELL_006,147,145,127,125,84.84,43.98
2025-01-27 06:00:00,CELL_006,139,137,128,125,95.78,39.68
2025-01-27 07:00:00,CELL_006,143,141,125,123,89.13,40.38
2025-01-27 08:00:00,CELL_006,146,144,129,127,77.96,36.53
2025-01-27 09:00:00,CELL_006,165,164,148,144,70.22,35.1
2025-01-27 10:00:00,CELL_006,128,126,110,107,71.93,36.15
2025-01-27 11:00:00,CELL_006,141,139,125,122,69.7,41.06
2025-01-27 12:00:00,CELL_006,87,86,81,79,64.69,28.3
2025-01-27 13:00:00,CELL_006,89,88,83,81,62.3,28.17
2025-01-27 14:00:00,CELL_006,103,101,90,89,60.96,28.73
2025-01-27 15:00:00,CELL_006,54,53,46,45,54.45,24.96
2025-01-27 16:00:00,CELL_006,72,71,67,66,53.29,20.46
2025-01-27 17:00:00,CELL_006,89,88,84,82,37.39,25.66
2025-01-27 18:00:00,CELL_006,89,88,84,83,53.88,16.32
2025-01-27 19:00:00,CELL_006,84,82,73,71,44.14,20.46
2025-01-27 20:00:00,CELL_006,73,72,68,67,48.86,25.04
2025-01-27 21:00:00,CELL_006,94,93,83,81,47.49,20.2
2025-01-27 22:00:00,CELL_006,114,113,102,100,66.61,28.01
2025-01-27 23:00:00,CELL_006,102,101,89,87,59.3,29.72
2025-01-28 00:00:00,CELL_006,150,148,128,125,64.13,30.13
2025-01-28 01:00:00,CELL_006,93,92,87,85,76.1,33.69
2025-01-28 02:00:00,CELL_006,115,114,108,106,70.29,41.73
2025-01-28 03:00:00,CELL_006,152,151,129,126,81.74,44.55
2025-01-28 04:00:00,CELL_006,150,149,136,134,83.01,37.43
2025-01-28 05:00:00,CELL_006,142,140,134,131,90.83,44.77
2025-01-28 06:00:00,CELL_006,148,146,132,129,88.66,40.56
2025-01-28 07:00:00,CELL_006,187,185,169,167,80.18,48.74
2025-01-28 08:00:00,CELL_006,161,159,150,146,75.86,39.05
2025-01-28 09:00:00,CELL_006,162,161,140,137,75.12,37.59
2025-01-28 10:00:00,CELL_006,136,135,121,117,71.5,35.72
2025-01-28 11:00:00,CELL_006,136,134,119,117,62.15,33.18
2025-01-28 12:00:00,CELL_006,113,111,97,95,65.53,31.39
2025-01-28 13:00:00,CELL_006,125,124,114,112,54.36,27.83
2025-01-28 14:00:00,CELL_006,151,150,130,128,45.97,28.66
2025-01-28 15:00:00,CELL_006,109,107,103,100,46.53,31.54
2025-01-28 16:00:00,CELL_006,90,89,84,82,40.45,22.02
2025-01-28 17:00:00,CELL_006,78,77,66,65,53.07,21.56
2025-01-28 18:00:00,CELL_006,88,87,75,74,39.21,22.8
2025-01-28 19:00:00,CELL_006,84,83,79,76,43.53,25.61
2025-01-28 20:00:00,CELL_006,94,93,80,78,36.81,24.39
2025-01-28 21:00:00,CELL_006,81,80,69,68,54.65,22.56
2025-01-28 22:00:00,CELL_006,52,51,47,46,59.22,28.24
2025-01-28 23:00:00,CELL_006,93,92,79,77,58.06,33.08
2025-01-29 00:00:00,CELL_006,131,130,120,117,58.19,28.59
2025-01-29 01:00:00,CELL_006,102,101,88,87,70.97,34.72
2025-01-29 02:00:00,CELL_006,129,127,114,111,82.61,37.19
2025-01-29 03:00:00,CELL_006,157,155,149,146,79.78,38.61
2025-01-29 04:00:00,CELL_006,147,146,130,127,83.94,33.95
2025-01-29 05:00:00,CELL_006,136,134,120,118,77.83,43.75
2025-01-29 06:00:00,CELL_006,134,133,122,120,86.64,45.02
2025-01-29 07:00:00,CELL_006,155,154,145,142,87.6,45.93
2025-01-29 08:00:00,CELL_006,148,147,140,138,87.76,41.39
2025-01-29 09:00:00,CELL_006,159,157,141,138,87.06,40.9
2025-01-29 10:00:00,CELL_006,151,150,140,137,77.98,15.1
2025-01-29 11:00:00,CELL_006,122,121,111,109,62.87,32.16
2025-01-29 12:00:00,CELL_006,94,93,82,80,67.24,27.57
2025-01-29 13:00:00,CELL_006,92,90,82,80,59.03,26.75
2025-01-29 14:00:00,CELL_006,108,107,102,100,53.84,33.19
2025-01-29 15:00:00,CELL_006,84,83,75,73,64.86,29.71
2025-01-29 16:00:00,CELL_006,61,60,57,56,44.46,22.79
2025-01-29 17:00:00,CELL_006,96,95,88,87,48.54,22.97
2025-01-29 18:00:00,CELL_006,91,90,80,78,50.26,22.66
2025-01-29 19:00:00,CELL_006,92,91,81,80,56.26,15.99
2025-01-29 20:00:00,CELL_006,77,76,71,70,39.62,27.56
2025-01-29 21:00:00,CELL_006,88,87,75,73,41.0,28.09
2025-01-29 22:00:00,CELL_006,107,105,97,96,56.13,27.83
2025-01-29 23:00:00,CELL_006,102,100,94,92,60.06,30.85
2025-01-30 00:00:00,CELL_006,94,93,88,86,60.14,25.5
2025-01-30 01:00:00,CELL_006,147,145,128,125,68.4,32.05
2025-01-30 02:00:00,CELL_006,134,133,114,111,73.05,38.38
2025-01-30 03:00:00,CELL_006,166,165,146,144,77.04,34.63
2025-01-30 04:00:00,CELL_006,154,153,143,140,84.7,40.43
2025-01-30 05:00:00,CELL_006,156,155,132,128,85.82,43.18
2025-01-30 06:00:00,CELL_006,145,144,130,127,84.71,35.53
2025-01-30 07:00:00,CELL_006,164,162,148,145,87.88,38.35
2025-01-30 08:00:00,CELL_006,157,155,146,143,94.62,38.78
2025-01-30 09:00:00,CELL_006,134,132,116,114,76.51,44.03
